#  E (eV)   dos(E)     Int dos(E) EFermi =    0.000 eV
 -44.190  0.8120E-83  0.4726E-82
 -44.180  0.8120E-83  0.4734E-82
 -44.170  0.8120E-83  0.4742E-82
 -44.160  0.8120E-83  0.4750E-82
 -44.150  0.8120E-83  0.4758E-82
 -44.140  0.8120E-83  0.4767E-82
 -44.130  0.8120E-83  0.4775E-82
 -44.120  0.8120E-83  0.4783E-82
 -44.110  0.8120E-83  0.4791E-82
 -44.100  0.8120E-83  0.4799E-82
 -44.090  0.8120E-83  0.4807E-82
 -44.080  0.8120E-83  0.4815E-82
 -44.070  0.8120E-83  0.4823E-82
 -44.060  0.8120E-83  0.4831E-82
 -44.050  0.8120E-83  0.4840E-82
 -44.040  0.8120E-83  0.4848E-82
 -44.030  0.8120E-83  0.4856E-82
 -44.020  0.8120E-83  0.4864E-82
 -44.010  0.8120E-83  0.4872E-82
 -44.000  0.8120E-83  0.4880E-82
 -43.990  0.8120E-83  0.4888E-82
 -43.980  0.8120E-83  0.4896E-82
 -43.970  0.8120E-83  0.4905E-82
 -43.960  0.8120E-83  0.4913E-82
 -43.950  0.8120E-83  0.4921E-82
 -43.940  0.8120E-83  0.4929E-82
 -43.930  0.8120E-83  0.4937E-82
 -43.920  0.8120E-83  0.4945E-82
 -43.910  0.8120E-83  0.4953E-82
 -43.900  0.8120E-83  0.4961E-82
 -43.890  0.8120E-83  0.4970E-82
 -43.880  0.8120E-83  0.4978E-82
 -43.870  0.8120E-83  0.4986E-82
 -43.860  0.8120E-83  0.4994E-82
 -43.850  0.8120E-83  0.5002E-82
 -43.840  0.8120E-83  0.5010E-82
 -43.830  0.8120E-83  0.5018E-82
 -43.820  0.8120E-83  0.5026E-82
 -43.810  0.8120E-83  0.5034E-82
 -43.800  0.8120E-83  0.5043E-82
 -43.790  0.8120E-83  0.5051E-82
 -43.780  0.8120E-83  0.5059E-82
 -43.770  0.8120E-83  0.5067E-82
 -43.760  0.8120E-83  0.5075E-82
 -43.750  0.8120E-83  0.5083E-82
 -43.740  0.8120E-83  0.5091E-82
 -43.730  0.8120E-83  0.5099E-82
